Unnamed: 0,Unnamed: 0.1,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment_score,food_safety_flag
2179524,2179651,US,39551204,R29Q61CHCA7NUO,B00014E3LM,127590911,Sugar-Free Jelly Belly - 2.8 oz Bag,Grocery,1.0,6.0,7.0,N,N,What kind of candy stores sell candy that makes you sick?,"Some friends mailed me a bag of diet jelly beans they had perched on a tour through the Jelly Belly plant in California.  It was a marshmallow size bag with a warning label about the size of a small return address sticker with more printing on it. I'm in good health and thought it was a \\""carbohydrate warning\\"" I didn't have my glasses with me.   I ate about 30 beans then my wife and went to a meeting after about an hour in I was sick. My wife also was sick even thou she had eaten less than I.",2011-04-03,-0.4588,1
2185241,2185368,US,26023760,RB50YV42P82KF,B001GCTTD0,643544264,Alvita Tea Bags,Grocery,4.0,0.0,1.0,N,Y,Kinda stinky.....wait no its not!,"So i take saw palmetto suppliments so i figured i'd \\""double up\\"" on the effectiveness by drinking saw palmetto tea....i don't know what i expected but it's kinda stinky and not the most pleasant tasting, either. i'm trying it again with a green tea bag in there too...still stinky.  If it helps out though...it can stink all day long and i will still drink it. i'm back on here almost 2 weeks later to say..it isn't bad at all...i put honey in it and i drink about 5 cups a day while i am at work.  it's just very \\""earthy\\"" smelling at first but it isn't bad.",2011-03-13,-0.273,0
2193410,2193539,US,26930941,R3D1DQAHS9OH2O,B000SARK0A,792561286,Davidson's Tea Bulk,Grocery,1.0,8.0,11.0,N,Y,"This tea made me sick, also it does not taste very good.","First I'll describe my first impressions. The tea came a in a well sealed package. Mine looked different than the photo, which is good. It was sealed with a ziplock and had a foil coating on the inside. It was also made out of brown paper on the outside like the photo, though.    However, it made me sick as someone below also reported. I'm not a doctor, but this tea made me sick to my stomach, and I also had shortness of breath. The first time I wasn't sure if it was the tea, and the second time I tried it I was positive. The more I drank, the worse it was.    I'm sure my experience was rare, but I purchased bulk tea from another supplier for cheaper, and I have had no problems at all. It helps me go to sleep too. Also, the other supplier includes the flower pedals in with the tea. Davidson's does not. There may be nothing wrong with their other teas; I only tried the chamomile. I'm not judging Davidson's, just this tea.    This is a decent deal, but out of like 16 reviews at least 2 people report being made sick. Additionally, compared to the other bulk chamomile I purchased, this tastes like weeds. Like the other person said, if you are sensitive to ragweed be warned.     Chamomile in general is known to cause these reactions in very rare cases (so I've read), so it may not at all be Davidson's fault. But I'm giving it a 1 star rating because I purchased bulk chamomile from another place and it was cheaper, and much better. I also had no problems.",2011-02-13,-0.7096,1
2198752,2198883,US,43376163,R24AXKQAM0X5RU,B004334M5Y,920719751,"Fisher Butter Toffee Peanuts, 44-Ounce Packages (Pack of 2)",Grocery,1.0,2.0,7.0,N,Y,DO NOT BUY!!! There are rotten peanutes inside the pack.,I bought two packs and it is the worst buy ever. I cannot imagine they have rotten peanuts inside the pack!!! Never ever in my life!!! Will try to contact Amazon for a return!!!,2011-01-25,-0.8346,1
2200961,2201092,US,51908179,R3NNW7T0775DDY,B000LL0R8I,572710338,Vita Coco Coconut Water,Grocery,2.0,1.0,2.0,N,Y,Smells a bit rotten,I have ordered a lot of Vita Coco in the past but something is not right with this last shipment.  The coconut water has a rotten smell to it.  The first one that I drank gave me a throat infection and I am still recovering for the ear infection that followed.  Not sure if I should bother returning this or contacting the FDA.  But this shipment is not right.,2011-01-18,-0.8748,1
2204743,2204876,US,14468145,R3C75RS2DCSUZW,B000VJX8QI,340864661,"Health Best Macadamia Nuts Raw, 5 Ounce Package",Grocery,1.0,8.0,9.0,N,Y,Not truly raw--made me ill,"I'm a raw food person and have used macadamias with no problems for years. This brand, however, is not truly raw. It made me sick eating them. They are hard or stale, and not slightly soft and buttery as macs are when truly raw. And they don't accept refunds, so I'm out the money.    If you are seeking truly raw macs, you should look elsewhere. I'm still feeling sick and I tried them yesterday.",2011-01-05,-0.9572,1
2214040,2214173,US,18733039,RUAL96N066RJ6,B000Z93FQC,595488792,Y.S. Eco Bee Farms Raw Honey - 22 oz,Grocery,1.0,29.0,65.0,N,Y,Made me sick.,"First, the smell & taste of this honey is wonderful. However, I ate some, & shortly thereafter got quite ill. I have had food poisoning once in the past, & this felt exactly the same. Yesterday I puked my guts out just prior to having a sharp pain in the pit of my stomach. Today, I am weak & hurt all over. I also find the misleading organic labeling to be very off-putting. While the word \\""organic\\"" has been used in the name of the company they are selling a non-organic product here. I find that to be unethical. Quality control issues here to be sure.couple of others said it's possible to have allergies to the raw honey..those are things to keep in mind for people who may be trying to eat raw honey for the first time.<br /><br />Also, read some of the other low star ratings regarding the misleading representation in the labeling of this product...if they are willing to stoop to misleading labels about the product how can u put blind faith trust in the quality of it? I learned my lesson here.",2010-11-26,-0.9741,1
2215389,2215522,US,41876770,R75EYWJT9X25G,B000LL0R8I,572710338,Vita Coco Coconut Water,Grocery,1.0,532.0,600.0,N,Y,Received rotten product and customer service,"I received this 12 pack in what looked like fine condition (they are 11.1 oz, not 11.2 oz, but no big deal). Vita Coco has changed their formula to include vitamin C, possibly to prevent the problem I had: a product that smelled and tasted like rotting fish. About half of the products contained clear liquid, and about half when you opened them contained a urine-colored product, with the white cardboard around the mouthpiece having fringed into a brownish color. Vita Coco assured me this was a normal color variation. I drank quite a few of them, and the tasted varied greatly. Some were almost as sweet as glucose syrup and I had to cut them with water. Some tasted what I would call normal. And then I came across one of the brown mouthpieced ones with urine-colored product which smelled and tasted like rotten fish. I called Vita Coco again and again was told that I should be happy that there is a color and taste variation because it indicates a natural product. I was then interrupted and asked if I had a point I was trying to make. I told the customer service agent at Vita Coco I was telling her the product tasted like rotting fish. And she responded by telling me that she liked fish. She asked me if I call a lot of companies to complain about products. I will give myself a lot of credit and say that I remained calm in spite of her continued nasty comments. She kept telling me I needed to contact Amazon to file my complaint, and I was aghast that a company that sells beverages couldn't care less that they were selling a rotten beverage. She said 99% of the time they're not. So she is trying to make me feel better by saying only 1 out of 100 of their products is rotten? She told me she had nothing more to say and had given me all my options (having given me the Amazon.com phone number). At this point, I was annoyed, and maybe this wasn't the best thing to say, but I asked if she would be contacting the FDA about this. She told me that the FDA doesn't handle natural products. She said what would they do--tell us to use different coconuts? I finally said, I just want to know that you will pass this message along, and will you contact me to update me. Normally I wouldn't care. Normally if she hadn't talked to me like she had, I would have been happy for a refund or anything, none of which was offered. I don't need to know what the company will do. But she kept sarcastically saying she was going to pass my message along, and I told her based on her attitude I didn't believe she was going to do anything. She asked for my e-mail and said if I don't hear from them in 6-8 weeks, that she *really* hopes I call back.    I have worked in customer service, and I have had to put up with abuse from customers, so I never treat representatives like that. And I was nothing but polite to this person who was abusive to me.    If a rotten product wasn't enough to turn me off, the rotten attitude at the company's New York office was. I don't trust this company, and they ruined their name in my eyes forever.",2010-11-19,-0.9843,1
2215814,2215947,US,38148563,R2TSUENNU9FV8A,B000V1AWBU,97035275,Kitchens of India  Curry Paste Variety Pack,Grocery,1.0,0.0,7.0,N,N,Unknown substance in these products that make you sick.,"I bought a couple of cases of this paste and split it with my friend, and both of us got sick from it. I thought it was the meat, but when my friend made it himself at home and also got sick with the same symptoms (vomiting), we knew it was the spices.",2010-11-17,-0.0516,1
2216440,2216573,US,23559953,RSB1ZIR9MFZ2Q,B000SR1QKI,499098235,Japanese Small Tin Green Tea Powder - 1.40 Oz.,Grocery,1.0,2.0,15.0,N,Y,made us sick,"My husband and I tried this tea and 30 minutes after drinking it we both felt dizzy, tingly and naseated.",2010-11-14,-0.2263,1
2217050,2217183,US,23286840,R10FA44OF5Y72P,B003V8SO10,566965534,"Naked Juice Coconut Water, 11.2-Ounce Containers (Pack of 12)",Grocery,1.0,2.0,4.0,N,Y,naked dish water/ rotten,"i am an experience coconut water drinker, and this is honestly my review of Naked Coconut Water - not embellished.  the first container i opened was rotten. it smelled and tasted awful. the second on was ok. i have opened three more and they all smell like dish water and smell so bad that i am afraid to drink them.  i will never ever buy this again. i don't think the packaging and seal are adequate enough to prevent the entrance of bacteria. the seal is one of those thin, tear off types. very, very disappointed.",2010-11-10,-0.7758,1
2217293,2217426,US,13715310,R2854X5XYZIF8A,B001D0GV54,263495992,Timothy's World Coffee K-Cup Portion Pack for Keurig K-Cup Brewers,Grocery,1.0,0.0,3.0,N,N,Timothy's Nicaraguan Fair Trade Organic is a dangerous K-cup.,"Timothy's Nicaraguan Fair Trade Organic, Serial Number 15 15 PL 35, outright exploded in our K-Cup coffee maker. It damaged our coffee maker and made a terrible mess. Our coffee maker has not been running normally since. Obviously, we had to throw out all the Timothy's Nicaraguan coffee because we could not risk another K-cup blowing up. My advice - stay away from this k-cup. It's not worth the risk.",2010-11-09,-0.6044,1
2218183,2218316,US,16872208,RP5YYYVQJFBJA,B000EVT042,318508006,Haribo Gummi Candy,Grocery,2.0,5.0,11.0,N,Y,Made me sick!!!,After eating these gummi bears my husband and I experienced intense stomach discomfort similar to a stomach virus. I wil never order these again.,2010-11-05,-0.3612,1
2218576,2218709,US,44480499,R3ELOOULIOV81D,B002AQP5IE,498102832,Betty Crocker Gluten Free Cake Mix Devil's Food 15.0 oz Box,Grocery,1.0,1.0,2.0,N,N,"Got sick from this product, not GF","My daughter & I are GF and we both got very sick from eating only these. We didnt eat anything else at night and in morning we were very sick, like we ate alot of gluten. I dont get it, it says GF and Certified, etc. They tasted good, but I felt so bad I couldnt do anything the next day and my poor 3yr old told me her belly hurt. I wont ever eat them again.",2010-11-03,-0.9568,1
2218608,2218741,US,44480499,RUY3BDE8YFCZ8,B002AQP5MK,409319444,"Betty Crocker Gluten Free Brownie Mix, 16-Ounce Boxes (Pack of 6)",Grocery,1.0,22.0,29.0,N,N,Made me very sick!!!NOT Gluten free,"Just like some of the other posts, its made me and my 3 yr old daughter very sick. I cant handle small amounts of gluten. Were 100% gluten free. We ate these for our bedtime snack and both of us felt so bad in the morning we went back to bed and slept 2 1/2 hours and had all the other symptoms of eating a large amount of gluten! the chocolate cake from Betty CRocker did the same thing!  General mills cereals that says GF do the same thing to us! Beware! Make your brownies from scratch!",2010-11-03,-0.6654,1
2221525,2221658,US,18756823,R1YDIYVTF9HBVK,B000FIUVL0,769384701,"Fifty-50 Sugar-Free Graham Cracker Pie Crust, 6-Ounce Units (Pack of 12)",Grocery,1.0,0.0,4.0,N,Y,made me sick,I don't know much about this product since when I opened the box a roach came running out. I threw the contents out after I killed the little visitor.,2010-10-20,-0.6705,1
2223801,2223934,US,52928405,R1ZK2PTZZ90NED,B000G1CQ00,402960903,Amy's Light in Sodium Organic Spicy Chili,Grocery,1.0,5.0,13.0,N,N,"Tastes good, but BPA is a dangerous toxin","This product contains BPA, which is known to be very dangerous to health. The following is a quote from the Wikipedia article on BPA:<br /><br />\\""Bisphenol A is an endocrine disruptor, which can mimic the body's own hormones and may lead to negative health effects.[23][24][25][26] Early development appears to be the period of greatest sensitivity to its effects.[27] Regulatory bodies have determined safety levels for humans, but those safety levels are currently being questioned or under review as a result of new scientific studies.[28][29]<br /><br />In 2009 the The Endocrine Society released a scientific statement expressing concern over current human exposure to BPA.[30]\\""<br /><br />The Wikipedia article is much longer and contains lots of information on BPA. It's all bad news. Amy's canned products all contain BPA. This is unfortunate because Amy's recipes are good tasting. Amy's is aware of the problem and have been \\""researching it\\"" for years now. But they can't seem to get around to removing this dangerous poison from their products.<br /><br />It's not worth the risk to yourself, your children, and your unborn children. So please avoid this product and any other that contains BPA. When Amy's does the right thing and stops using BPA in their canned products, they'll be fit to eat. But not until then.<br /><br />Update: See comments section for an update to this review.",2010-10-09,-0.923,1
2225436,2225569,US,51672466,R2XRZJULYPR7EG,B000FFLHSY,985687682,Navitas Naturals Organic Goji Berries,Grocery,1.0,3.0,4.0,N,Y,Not this brand.  They made me sick.,"Two times, a week apart, for no apparent reason other than snacking on this product, I became violently ill.  I researched the potential side effects and becoming violently ill is not supposed to be one of them.  I cannot return the bag for a refund (thanks, Amazon) so I have to throw it out.  I will be trying another brand soon.",2010-09-30,-0.9371,1
2229423,2229556,US,51861708,R2IP6YMW27SI9G,B000Q0NMIG,351226962,RJ's Soft Black Licorice 10.6 Ounce Bag,Grocery,1.0,2.0,11.0,N,N,absolutely delicious--- and potentially dangerous too,"I was enjoying some of this yummy licorice just now while at the computer, my first experience with RJ's. I became curious about the medicinal applications of licorice and searched \\""licorice health\\"". I was stunned to find that licorice root and extract are implicated in a number of potentially serious health problems: hypertension, potassium depletion, heart and kidney failure, fluid retention and swelling of the face and limbs, hormonal imbalance, and muscle destruction leading to pain and weakness. Licorice can reduce thyroid gland activity and lower basal metabolic rate. Pregnant women should avoid licorice because of danger to the fetus. From the \\""People's Pharmacy\\"" web site:     \\""It appears that individuals vary considerably in their susceptibility to adverse reactions from licorice. Some people experience negative symptoms within days, while others may ingest excessive licorice in candy, chewing gum, chewing tobacco, or herbal medicine for months or even years before they realize that they are suffering damaging effects. Women appear to be somewhat more susceptible than men, and oral contraceptives may increase this sensitivity.     Paralysis of the legs (and in one case, of all of the limbs) has been reported. A sixty-four-year-old man developed pulmonary edema, signaled by fatigue and trouble breathing, after eating four packages of black Twizzlers licorice candy in three days. This case demonstrates how quickly a serious reaction can arise.\\""     Interestingly, most licorice candy sold in the US is made with anise, not licorice flavoring. RJ's however is made from licorice extract... tasty but not worth the risk to me personally as one with a family history of circulatory disorders. Be aware.",2010-09-12,-0.914,1
2229652,2229785,US,51861708,R3J43QFIGO0U78,B001EO5UVK,459135175,"RJ's Black Soft Natural Eating Licorice, 10.6-Ounce Bags (Pack of 4)",Grocery,1.0,5.0,24.0,N,Y,Absolutely delicious--- and potentially very dangerous too,"I was enjoying some of this yummy licorice just now while at the computer, my first experience with RJ's. I became curious about the medicinal applications of licorice and searched \\""licorice health\\"". I was stunned to find that licorice root and extract are implicated in a number of potentially serious health problems: hypertension, potassium depletion, heart and kidney failure,  fluid retention and swelling of the face and limbs, hormonal imbalance, and muscle destruction leading to pain and weakness. Licorice can reduce thyroid gland activity and lower basal metabolic rate. Pregnant women should avoid licorice because of danger to the fetus. From the \\""People's Pharmacy\\"" web site:        \\""It appears that individuals vary considerably in their susceptibility to adverse reactions from licorice. Some people experience negative symptoms within days, while others may ingest excessive licorice in candy, chewing gum, chewing tobacco, or herbal medicine for months or even years before they realize that they are suffering damaging effects. Women appear to be somewhat more susceptible than men, and oral contraceptives may increase this sensitivity.         Paralysis of the legs (and in one case, of all of the limbs) has been reported. A sixty-four-year-old man developed pulmonary edema, signaled by fatigue and trouble breathing, after eating four packages of black Twizzlers licorice candy in three days. This case demonstrates how quickly a serious reaction can arise.\\""        Interestingly, most licorice candy sold in the US is made with anise, not licorice flavoring. RJ's however is made from licorice extract... tasty but not worth the risk to me personally as one with a family history of circulatory disorders. Be aware.",2010-09-10,-0.914,1
2231222,2231355,US,23537180,R35H567G78FZWL,B000RCH43M,27079933,DiabeticFriendly Sugar Free Assorted Fruit Gummy Fish (1lb/bulk),Grocery,1.0,1.0,1.0,N,Y,"Taste great, not worth feeling so sick afterwards","The gummy fish do taste like regular sugar gummies, but if you eat only 5- 10 fish, you will end up feeling so sick, it isn't worth eating them. Who eats only one gummy fish? I was afraid to eat more than one afraid I would get sick if I had anymore.   I have had other sugar free gummy candies that don't seem to make you feel so awful, not sure what the difference is, but I will never buy these ones again.",2010-09-01,-0.951,1
2231734,2231867,US,49601921,R3LUCTA3CTDCSR,B000FFLHU2,761498827,"Navitas Naturals Organic Maca Powder, 1 Pound Pouches",Grocery,1.0,107.0,132.0,N,Y,Made me VERY sick,"I have used other brands of Maca with no problem.  This one made me very, very sick to my stomach with pain and nausea.  It took me a few weeks to isolate what was making me sick - had a full gastro work-up and everything - that's how sick I was!  Today, after being healthy again for 2 months I tried 1/2 tsp of maca to test and am sick and nauseous.<br /><br />I know many people take maca with no problems.  I only post this so those who get sick will hopefully not struggle as long as I did to figure out what is causing it.",2010-08-29,-0.9802,1
2232634,2232768,US,52320161,R3HRHO7W7I66BK,B000HQR0ZA,490661620,"Fould8217;s Wacky Mac Macaroni & Cheese Dinner, 5.5-Ounce Boxes (Pack of 8)",Grocery,1.0,0.0,27.0,N,N,Horrible and dangerous for kids!,"How can anyone still feed this to children?  I cannot believe that, given the medical research evidence about the dangers of artificial colors and flavors (of which Wacky Mac and the other Fould's prodcuts have several), anyone would give this to children.  If you want a Kosher mac & cheese, make it from scratch (it is sooo easy) or buy this one instead, which is far healthier:  [...].",2010-08-24,-0.4404,1
2233559,2233693,US,13077508,R6DULTZ5X92B,B000Q92QIE,372077599,"Kraft Easy Mac Original, 2.05-Ounce Microwave Cups (Pack of 36)",Grocery,1.0,0.0,19.0,N,N,got sick,I got sick from eating this that I was sweating cold sweats by my pained tummy. Will. Never. Eat. This. Again.,2010-08-20,-0.7269,1
2235359,2235493,US,10941451,R25XJ0E7ENC0TE,B000ER5CTS,92995222,"Earth's Best Organic Teething Biscuits, 4.6 Ounce Boxes (Pack of 12)",Grocery,2.0,2.0,3.0,N,N,"Tasty, but too dangerous for teething","While these little biscuits are quite tasty and my 9 month old LOVED the first one I gave her, it will be some time before she gets another one.  Within a minute or two the biscuit had broken into pieces just the right size for her to choke on.  These are not the sort of teething biscuits I was looking for.",2010-08-09,-0.2422,0
2245932,2246069,US,51505399,R3T5XZMCJXHGTZ,B0000WADNC,829623069,Boericke & Tafel Florasone Itches & Rashes Cream -- 1 oz,Grocery,5.0,2.0,2.0,N,N,helped poison ivy,"We have tried lots of different things to relieve the itching of poison ivy for our three young boys, and they say this helps the most.  We have been using it for years on bug bites and other itchy rashes.  Time to restock!",2010-06-04,-0.1007,0
2254149,2254286,US,38941441,RCGL3MH4YIOCK,B002EAN3T4,483962453,"Cascadian Farm Organic Purely O's Cereal, 8.6 Ounce Boxes (Pack of 4)",Grocery,1.0,11.0,13.0,N,N,Sneaky and potentially dangerous change,"3 years ago we looked long and hard for a sugar free, whole grain finger food for our then 6 month old.  Our son enjoyed this cereal as a snack and until recently, as a cereal, but then I bought my most recent box and noticed right away they didn't look the same.  When I tasted one I immediately knew they were sweetened and sure enough, when I checked the nutrition label it showed 3g of sugar per serving.  The label is completely unchanged except for the ingredients and this is dangerously misleading.  We live in a country where diabetes is rampant and sugar can be very dangerous.  How frightening that they Cascadian Farms/General Mills would sneak sugar into their cereal without changing any of the main labelling.  I will never buy anything from them again!",2010-04-14,-0.9198,1
2262838,2262976,US,43204909,R1K7B1LKFGEI5R,B000SARJSI,792561286,Davidson's Tea Bulk,Grocery,2.0,2.0,2.0,N,Y,Blech - Made me sick,"I was very excited about getting this item, in fact I paid to have it delivered next day. It sounded delicious. Cherries, coconut, and Chamomile - How can you go wrong, right?    Let's just put it this way: I made my first pot of this around 1pm. by 1:15 that pot was down the drain.     I tried it so many ways. No sugar, little sugar, lots of sugar. Each time I took a sip I gagged. The actual product smells very sharp, and the brewed product had a VOMIT aftertaste. I'm not exaggerating here, it actually reminded me of being sick.     Needless to say, this is the last batch I make of this flavor. It will go into the potted plants for fertilizer.",2010-02-21,-0.5028,1
2263383,2263521,US,36158864,R2REN0LSO0FIS8,B000YTAW0U,245727654,"Azar Nut Company Walnut Halves & Pieces, Honey Maple, 32-Ounce Resealable Bags (Pack of 3)",Grocery,1.0,8.0,8.0,N,Y,"rotten, smelly, expired walnut","None of three bags of walnut is fresh.  When I opened the bag, unpleasant odor came out.  I opened three all, none of them was edible. It contains strong, out-of-dated smell.  I could not find the expiration date on the bag. This produce totally wastes of money.  Keep away from this product. I would choose 0 star if I could. This is the worst experience I ever have in Amazon.  I got to throw all of them away!",2010-02-18,-0.2942,1
2266810,2266948,US,47040158,R37Q5E476DVHB2,B000FIZVY2,463175912,"Dinty Moore Scalloped Potatoes with Ham, 7.5-Ounce Microwavable Bowls (Pack of 12)",Grocery,2.0,1.0,3.0,N,N,"Started off fine, made me nauseous afterwards","While I like Dinty Moore's beef stew, it seems that this is just one product of theirs that I just don't like.<br /><br />The food isn't that appealing- the food was all pale & pasty looking, but looks can be deceiving when it comes to food, so I went ahead & got it anyway. C'mon... ham & potatoes! How can that be ruined?<br /><br />I unfortunately got my answer- you ruin it by loading it up with tons & tons of grease. The first few bites of this weren't bad & I think that if I only had a small portion of it, it wouldn't be such a terrible thing. (Hence the 2 stars rather than 1 star.) I managed to struggle through the bowl (I hate wasting food & had nothing else to eat), but shortly afterwards I just felt sick to my stomach.<br /><br />If you have either a cast iron stomach or you REALLY like food like this, then you'll probably like it. Me? This is just one DM product I'll never be buying again!!",2010-02-03,-0.919,1
2270338,2270476,US,39750706,R24CVFX5PYFKF0,B000MICPUI,148405125,Chef Boyardee,Grocery,1.0,7.0,11.0,N,N,"No Joke, tasted like poison","I am not exaggerating. First off though, I have to mention that i bought a can of this stuff, not the one pictured here. Second, I am probably the least picky person in the world when it comes to junk food so my standards are not very high at all. Third, I have always loved Chef Boyardee products, I was practically raised on them. But when i tried this stuff for the first time, I could not eat more than the first spoonful, and even that was tough to get down. I have to wonder if i purchased a bad can (it didnt look like it though) because this macaroni and cheese tasted like bitter METAL. I am not joking, god honest truth. It didn't taste rancid it just tasted BITTER. I can't imagine even a homeless starving person wanting to eat this. If that is really what the flavor was supposed to be, I have NO idea how they expect kids to eat this stuff. it is absolutely horrible and I can't believe this product sells at all.",2010-01-15,-0.9565,1
2272744,2272882,US,11910250,R1STNWRBJHVIKE,B000YSS7EO,109152662,"Happy Baby Organic Baby Cereals with DHA + Pre & Probiotics, 7 Ounce Canisters (Pack of 6)",Grocery,1.0,5.0,9.0,N,N,Be careful! May be dangerous.,"I bought one of the oatmeal from wholefood and fed it to my baby right away. I was happy about it because she loved it. But after a couple of weeks, one day when my Mom fixed the cereal, she asked me why it has the bad smell. I smelled it, and it does(it's not very strong but does has the smell like when all the nuts or rice turn bad)! I smelled the \\""Earth's best\\"" one I have and it smells pefectly normal. Then I remembered I got a Happy Bellies multi-grain cereal before from [...]. It had not been opened and expires on March 2010. I opened it right away and it has a VERY strong bad smell. It makes me sick for several minutes and feel like there will be something fly out of it! I was really scared! You'd better be careful too since baby won't taste it and you may not find it before it's really bad! I feel so sorry for my baby since I know it's really bad to her health, much worse then giving her non-organic cereal. I won't ever buy the product again no matter how my baby likes it. It makes me really upset and I want to give it negative 5 starts if I could.  BTW, I submitted this reviw to [...] but they didn't publish it. I just hope everyone smell the oat before you give it to your baby.",2009-12-31,-0.9674,1
2275721,2275859,US,52963426,R142YNNDM161ON,B0007VDRHK,172119265,"illy Caffe Normale Fine Grind (Medium Roast, Red Band) 8.8 coffee cans (Pack of 6)",Grocery,4.0,0.0,2.0,N,N,"great product, rotten price",$13.33 a can plus shipping?  Cheaper by more than a few bucks at my local Stop n Shop!!  Unbelievable!!!,2009-12-12,-0.3753,0
2276853,2276991,US,46131607,RW4BSP7HSOOCC,B000FMTJJQ,524084790,"Madhava Organic, Agave Nectar - Light, 11.75-Ounce Squeeze Bottles (Pack of 12)",Grocery,4.0,4.0,4.0,N,N,This can make you sick.,"About 30-40% of the population of Central Europe has trouble digesting fructose.  If you have trouble digesting fructose, it can cause a lot of unexplained abdominal pain.<br /><br />This is almost 100% fructose.<br /><br />Personally, I spent about two months with very bad, mysterious abdominal pain that seemed to be everywhere. After several weeks of doctor visits, discussions about IBS, and an abdominal ultrasound that came up normal, I started thinking about what was different in my diet:  I had been using agave nectar in my tea several times a day.  After throwing out the agave nectar and looking online for a list of lower fructose food, I changed my diet, a little.<br /><br />The pain went away in a matter of days, and hasn't returned.<br /><br />If you're using agave nectar and you have suddenly started having digestive issues, try getting rid of the agave nectar.  For some people, this is really bad stuff.<br /><br />Note:  There is some indication that IBS is actually fructose intolerance.  If this makes you sick, it might just be the fructose.",2009-12-05,-0.975,1
2284022,2284160,US,11416606,R3OMZOXYCNS9BB,B000EGUYNI,503528472,"Mrs. May's Dry-Roasted Snack, Cashew Crunch, 2-Ounce Pouches (Pack of 24)",Grocery,1.0,8.0,12.0,N,N,Product of China - unsafe and not green,"This product is made in China.  I would not believe any claims they make regarding allergy safety and vegan/kosher.  Considering Mrs. May's markets itself as a healthy product, I was shocked when I glanced at the back and noticed this product was made in China. China has proven that we can not trust their manufacturing practices. Unsafe toys, dog food, and now we're supposed to trust them making our health food?     Not to mention the carbon footprint created by shipping something halfway around the world. I will not buy this product anymore.    I would rather purchase the Sahale snacks that are made in the US, even if they are a bit more expensive.",2009-10-16,-0.0526,0
2286429,2286567,US,13446563,RQS9TNOIPGCYM,B001M0746K,9186570,Kool-Aid Drink Mix Packets,Grocery,1.0,2.0,19.0,N,Y,Awful Awful taste...and phosphoric sick color...,"Awful Awful taste...and phosphoric sick color...  Awful Awful taste...and phosphoric sick color...  Awful Awful taste...and phosphoric sick color...    I was totally schemed, this is not a drink. it is an acid poison.  Who for god sake manufacture and sale this kind of awful product.    Don't believe it? try for your self.  I only show \\""The king is naked\\""",2009-09-30,-0.9856,1
2288969,2289107,US,40055094,R1KLI8F5RVOUD1,B001P0VQWU,95732858,"OPTIMUM NUTRITION, 100% WHEY GOLD VARIETY 16/PACK",Grocery,1.0,1.0,9.0,N,Y,"Sucky taste, stinky smell","It is disgusting, not even similar to chocolate taste. It has a strong stench similar to rotten eggs.What a waste.",2009-09-13,-0.8591,1
2292676,2292814,US,50568735,R1OO8X5HXWTCHI,B000RJU8VU,434735874,"Newman's Own Organics Apricots (Dried Fruit), 6-Ounce Pouches (Pack of 12)",Grocery,1.0,3.0,5.0,N,Y,made me very ill--maybe e-coli?,"I ordered 2 boxes of newmans dried apricots.  I understood that the dark color was the lack of preservatives so I ate them anyway and became very ill--vomiting, nausea, chills, dizziness--about an hour or more after eating.  did not occur to me that it was the apricots.  thougnt I had a bad virus.  so--i ate them again.  slow learner--same results.  miserable.  I contacted amazon and they were very gracious and are refunding my money--the remainder of the apricots are in the trash.  Be warned!!!",2009-08-18,-0.7494,1
2296764,2296902,US,21745740,R82VN6K4PAG4Z,B000FMMTHK,162663470,Waggin Train Chicken Jerky Tenders 40oz,Grocery,1.0,9.0,11.0,N,N,If you want your dog to be sick feed them this,"Within 5 minutes of eating the chicken jerky my dog got ill.  She is only 7 lbs.  Vomiting, vomiting blood, lethargy, dehydration.  Vet bills, nights at the emergency vet hospital, you name it.  She ate nothing else in the 4 hours before of eating this.  PLEASE DO NOT GIVE THIS TO YOUR DOGS.  It is not worth it.",2009-07-09,-0.6026,
2304256,2304394,US,39723080,R2EPUPNP0BZ0U9,B000II27QE,186641663,"Heinz Spotted Dick Sponge Pudding, 9.4-Ounce Cans (Pack of 6)",Grocery,1.0,15.0,83.0,N,N,this product is dangerous,I ordered the spotted dick. After eating I felt a little strange. I went to the bathroom and to my horror realized that I had this horrible disease. Luckily 1 gallon 128 Floz Tuscan Whole Milk cleared this up for me.,2009-05-11,-0.8373,1
2305743,2305881,US,44423355,R2DATE68U347BU,B000E1BKRM,574414233,"South Beach Living, Ranch Dressing, 16-Ounce Bottles (Pack of 6)",Grocery,1.0,0.0,1.0,N,N,danger look out,this dressing has phosphoric acid in it all of the name brand ranch dressings do if you look even the H-E-B store brand ranch dressing here in south texas has it a lot of sodas have it to its not good for your teeth and if you are getting a bad taste in your mouth after eating this stuff its because of the phosphoric acid,2009-04-26,-0.7101,1
2306310,2306448,US,39106988,RL6AJIJSYHJOF,B000FL3MI6,368502247,"Gary West Meats, Original Steak Strips, Traditional, 8-Ounce Unit",Grocery,1.0,0.0,1.0,N,N,Made me sick,"It tastes like beef jerky, nothing special, not worth the price, it made me sick stomach did not like it all gave me the runs and smelliest farts ever for two days Green Cloud",2009-04-21,-0.0168,1
